KEY1,Χρόνος Παράδοσης,Regional Unity,Full Address,,Account : Site : Site PostCode
Κωδ.Πρ.: 229821,48,ΧΑΛΚΙΔΙΚΗΣ,ΙΩΑΝΝΗ ΚΑΡΡΑ,,63081
Κωδ.Πρ.: 123312,48,ΘΕΣΠΡΩΤΙΑΣ,ΓΑΡΔΙΚΙ,,46200
Κωδ.Πρ.: 121983,48,ΚΟΡΙΝΘΙΑΣ,Π.Ε.Ο. ΑΘΗΝΩΝ - ΠΑΤΡΩΝ-114,,20400
Κωδ.Πρ.: 229819,48,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΑΓ. ΓΕΩΡΓΙΟΥ-1,,57001
Κωδ.Πρ.: 121982,48,ΚΟΡΙΝΘΙΑΣ,Π.Ε.Ο ΑΘΗΝΩΝ-ΚΟΡΙΝΘΟΥ & Σ. ΛΑΜΠΡΟΥ,,20003
Κωδ.Πρ.: 124453,48,ΧΑΝΙΩΝ,ΑΝΔΡΕΑ ΠΑΠΑΝΔΡΕΟΥ-83,,73134
Κωδ.Πρ.: 230394,48,ΣΕΡΡΩΝ,ΣΚΟΥΤΑΡΙ,,62100
Κωδ.Πρ.: 230393,48,ΔΡΑΜΑΣ,ΠΕΤΡΟΥΣΣΑ,,66200
Κωδ.Πρ.: 124450,48,ΗΡΑΚΛΕΙΟΥ,ΜΑΥΣΩΛΟΥ-174,,71601
Κωδ.Πρ.: 229805,48,ΧΑΛΚΙΔΙΚΗΣ,ΜΕΓΑΛΗ ΠΑΝΑΓΙΑ,,63076
Κωδ.Πρ.: 231691,48,ΠΙΕΡΙΑΣ,ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ-60,,60200
Κωδ.Πρ.: 229797,48,ΚΙΛΚΙΣ,ΚΑΜΠΑΝΗ,,61100
Κωδ.Πρ.: 230388,48,ΣΕΡΡΩΝ,Γ. ΠΑΠΑΝΔΡΕΟΥ-1,,62100
Κωδ.Πρ.: 123304,48,ΘΕΣΠΡΩΤΙΑΣ,Κ. ΚΑΡΑΜΑΝΛΗ,,46200
Κωδ.Πρ.: 230386,48,ΣΕΡΡΩΝ,MAΡΑΘΩΝΟΣ-8,,62122
Κωδ.Πρ.: 118625,48,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΙΩΑΝΝ. ΣΑΚΕΛΛΑΡΙΟΥ-18,,19012
Κωδ.Πρ.: 100475,48,ΚΕΡΚΥΡΑΣ,ΓΕΡΑΣΙΜΟΥ ΜΑΡΚΟΡΑ-27,,49100
Κωδ.Πρ.: 231675,48,ΠΕΛΛΑΣ,Μ. ΑΛΕΞΑΝΔΡΟΥ-34,,58500
Κωδ.Πρ.: 122715,48,ΕΥΒΟΙΑΣ,ΑΜΑΡΥΣΙΑΣ ΑΡΤΕΜΙΔΟΣ-2,,34008
Κωδ.Πρ.: 124482,48,ΧΑΝΙΩΝ,ΣΚΑΛΙΔΗ-128,,73100
Κωδ.Πρ.: 121941,48,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΗ,,21051
Κωδ.Πρ.: 233255,48,ΕΒΡΟΥ,ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ-270,,68200
Κωδ.Πρ.: 123297,48,ΠΡΕΒΕΖΑΣ,Ε.Ο. ΦΙΛΙΠΠΙΑΔΟΣ - ΠΡΕΒΕΖΑΣ,,48061
Κωδ.Πρ.: 230380,48,ΣΕΡΡΩΝ,ΧΡ. ΣΜΥΡΝΗΣ-2,,62123
Κωδ.Πρ.: 124442,48,ΧΑΝΙΩΝ,ΠΑΠΑΝΑΣΤΑΣΙΟΥ 1Α & 8ΗΣ ΔΕΚΕΜΒΡΙΟΥ 1 & 1Α,,73132
Κωδ.Πρ.: 100707,48,ΤΡΙΚΑΛΩΝ,ΑΠΟΛΛΩΝΟΣ-20,,42100
Κωδ.Πρ.: 121939,48,ΜΕΣΣΗΝΙΑΣ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-48,,24500
Κωδ.Πρ.: 120441,48,ΝΗΣΩΝ,ΛΕΩΦ. ΣΑΛΑΜΙΝΟΣ-310,,18900
Κωδ.Πρ.: 124437,48,ΧΑΝΙΩΝ,ΜΑΡΚΟΥ ΜΠΟΤΣΑΡΗ-72,,73136
Κωδ.Πρ.: 122693,48,ΦΩΚΙΔΑΣ,ΑΝΔΡΟΥΤΣΟΥ-25,,33057
Κωδ.Πρ.: 121925,48,ΑΧΑΪΑΣ,Π.Ε.Ο ΑΘΗΝΩΝ-ΠΑΤΡΩΝ,,25006
Κωδ.Πρ.: 124432,48,ΗΡΑΚΛΕΙΟΥ,ΙΚΑΡΟΥ-56,,71408
Κωδ.Πρ.: 122692,48,ΦΘΙΩΤΙΔΑΣ,ΑΓΙΟΥ ΠΑΝΤΕΛΕΗΜΟΝΟΣ-2,,35008
Κωδ.Πρ.: 229761,48,ΧΑΛΚΙΔΙΚΗΣ,ΦΛΟΓΗΤΑ,,63200
Κωδ.Πρ.: 231758,48,ΠΕΛΛΑΣ,ΕΓΝΑΤΙΑΣ-1,,58100
Κωδ.Πρ.: 230368,48,ΣΕΡΡΩΝ,KΟΜΝΗΝΩΝ 11 & ΘΕΣΣΑΛΟΝΙΚΗΣ,,62123
Κωδ.Πρ.: 232667,48,ΚΑΡΔΙΤΣΑΣ,ΕΡΜΟΥ,,43060
Κωδ.Πρ.: 229756,48,ΚΙΛΚΙΣ,ΕΥΡΩΠΟΣ,,61007
Κωδ.Πρ.: 127142,48,ΚΕΡΚΥΡΑΣ,ΜΗΤΡ. ΜΕΘΟΔΙΟΥ-15,,49100
Κωδ.Πρ.: 121908,48,ΜΕΣΣΗΝΙΑΣ,ΠΟΝΗΡΟΠΟΥΛΟΥ-26,,24500
Κωδ.Πρ.: 124428,48,ΧΑΝΙΩΝ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-42,,73100
Κωδ.Πρ.: 122681,48,ΕΥΒΟΙΑΣ,ΙΕΡΕΩΣ ΔΗΜ. ΑΦΡΑΤΗ-7,,34100
Κωδ.Πρ.: 122680,48,ΕΥΒΟΙΑΣ,ΤΣΑΠΕΠΑ ΙΣΙΔΩΡΟΥ,,34015
Κωδ.Πρ.: 121904,48,ΗΛΕΙΑΣ,ΑΓ.ΝΙΚΟΛΑΟΥ,,27057
Κωδ.Πρ.: 230361,48,ΣΕΡΡΩΝ,ΕΘΝ. ΑΝΤΙΣΤΑΣΗΣ & ΟΡΦΕΩΣ 25,,62125
Κωδ.Πρ.: 127138,48,ΚΕΦΑΛΛΗΝΙΑΣ,ΡΙΖΟΣΠΑΣΤΩΝ-14,,28100
Κωδ.Πρ.: 127136,48,ΚΕΡΚΥΡΑΣ,ΕΜΠΟΡΙΚΟ ΚΕΝΤΡΟ ΑΛΕΠΟΥ ΚΕΡΚΥΡΑ-Κ17,,49100
Κωδ.Πρ.: 121891,48,ΗΛΕΙΑΣ,Κυλλήνη,,27068
Κωδ.Πρ.: 230355,48,ΣΕΡΡΩΝ,ΜΕΡΑΡΧΙΑΣ-32,,62100
Κωδ.Πρ.: 231638,48,ΠΙΕΡΙΑΣ,ΑΓΙΑΣ ΜΑΡΙΝΑΣ-3,,60065
Κωδ.Πρ.: 229733,48,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΒΕΝΙΖΕΛΟΥ 5 & ΑΜΟΡΓΟΥ 4,,55337
Κωδ.Πρ.: 100947,48,ΑΧΑΪΑΣ,ΣΕΛΙΑΝΙΤΙΚΑ,,25100
Κωδ.Πρ.: 229728,48,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΒΑΣ. ΚΩΝΣΤΑΝΤΙΝΟΥ-35,,57500
Κωδ.Πρ.: 100873,48,ΣΕΡΡΩΝ,ΜΗΤΡΟΠΟΛΙΤΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ-5,,62122
Κωδ.Πρ.: 230350,48,ΚΑΒΑΛΑΣ,ΕΛ. ΔΗΜΟΚΡΑΤΙΑΣ-1,,64001
Κωδ.Πρ.: 124410,48,ΧΑΝΙΩΝ,ΧΡΥΣΑΝΘΟΥ ΕΠΙΣΚΟΠΟΥ-56,,73132
Κωδ.Πρ.: 232633,48,ΚΑΡΔΙΤΣΑΣ,ΔΗΜ. ΑΝΤΩΝΗ ΒΑΣΙΛΕΙΟΥ,,43060
Κωδ.Πρ.: 127133,48,ΚΕΦΑΛΛΗΝΙΑΣ,ΚΕΡΚΥΡΑΣ & ΑΝΤ. ΤΡΙΤΣΗ 95,,28100
Κωδ.Πρ.: 229711,48,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΡΩΜΑΝΟΥ-39,,57019
Κωδ.Πρ.: 230346,48,ΚΑΒΑΛΑΣ,ΠΑΠΑΧΡΗΣΤΙΔΗ ΦΡ.-152,,64100
Κωδ.Πρ.: 118564,48,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΣΤΡ/ΓΟΥ ΝΙΚ. ΡΟΚΚΑ & ΝΙΚΟΛΑΪΔΟΥ 3,,19600
Κωδ.Πρ.: 127131,48,ΚΕΡΚΥΡΑΣ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-17Α,,49100
Κωδ.Πρ.: 122643,48,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΗΜΟΚΡΑΤΙΑΣ-80,,30012
Κωδ.Πρ.: 121834,48,ΚΟΡΙΝΘΙΑΣ,65ο ΧΛΜ Π.Ε.Ο. ΑΘΗΝΩΝ - ΚΟΡΙΝΘΟΥ,,20003
Κωδ.Πρ.: 121836,48,ΗΛΕΙΑΣ,ΑΥΓΕΡΙΝΟΥ-1,,27065
Κωδ.Πρ.: 127130,48,ΚΕΡΚΥΡΑΣ,ΑΝΔΡΕΑΔΗ ΙΟΥΛΙΑΣ-20,,49100
Κωδ.Πρ.: 231613,48,ΦΛΩΡΙΝΑΣ,ΜΕΓ. ΑΛΕΞΑΝΔΡΟΥ-43,,53200
Κωδ.Πρ.: 122637,48,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΑΓΙΟΥ ΣΠΥΡΙΔΩΝΑ-7,,30002
Κωδ.Πρ.: 127128,48,ΚΕΡΚΥΡΑΣ,ΑΛΚΙΝΟΟΥ-96,,49100
Κωδ.Πρ.: 232604,48,ΛΑΡΙΣΑΣ,ΚΟΖΑΝΗΣ-5,,41500
Κωδ.Πρ.: 121822,48,ΗΛΕΙΑΣ,ΑΡΧΑΙΑΣ ΟΛΥΜΠΙΑΣ,,27067
Κωδ.Πρ.: 122630,48,ΒΟΙΩΤΙΑΣ,ΔΕΛΦΩΝ,,32004
Κωδ.Πρ.: 120344,48,ΝΗΣΩΝ,ΛΕΩΦ. ΑΙΑΝΤΕΙΟΥ-40,,18903
Κωδ.Πρ.: 122625,48,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΛΕΩΦ. ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ-79,,19008
Κωδ.Πρ.: 231601,48,ΠΙΕΡΙΑΣ,Κ. ΚΑΡΑΜΑΝΛΗ-9,,60065
Κωδ.Πρ.: 230326,48,ΣΕΡΡΩΝ,ΝΕΑ ΖΙΧΝΗ,,62042
Κωδ.Πρ.: 232590,48,ΤΡΙΚΑΛΩΝ,ΜΕΓΑΛΟΧΩΡΙΟ,,42100
Κωδ.Πρ.: 230320,48,ΣΕΡΡΩΝ,ΜΗΤΡΟΥΣΙ,,62100
Κωδ.Πρ.: 233185,48,ΕΒΡΟΥ,ΑΓ. ΓΕΩΡΓΙΟΥ-17,,68200
Κωδ.Πρ.: 121783,48,ΗΛΕΙΑΣ,ΛΑΛΑΣ,,27066
Κωδ.Πρ.: 124392,48,ΧΑΝΙΩΝ,ΓΟΓΟΝΗ ΑΝΑΓΝΩΣΤΟΥ-155,,73136
Κωδ.Πρ.: 124391,48,ΧΑΝΙΩΝ,ΕΘΝΑΡΧΟΥ ΕΛ. ΒΕΝΙΖΕΛΟΥ-61,,73200
Κωδ.Πρ.: 230313,48,ΣΕΡΡΩΝ,ΒΥΡΩΝΑ-49,,62045
Κωδ.Πρ.: 122582,48,ΦΘΙΩΤΙΔΑΣ,ΛΙΒΑΝΑΤΕΣ,,35007
Κωδ.Πρ.: 229846,48,ΧΑΛΚΙΔΙΚΗΣ,ΑΓ.ΓΕΩΡΓΙΟΥ-27,,63200
Κωδ.Πρ.: 231566,48,ΗΜΑΘΙΑΣ,ΚΟΡΥΦΗ,,59300
Κωδ.Πρ.: 127120,48,ΚΕΦΑΛΛΗΝΙΑΣ,ΡΟΚΟΥ ΒΕΡΓΩΤΗ-5,,28100
Κωδ.Πρ.: 229616,48,ΧΑΛΚΙΔΙΚΗΣ,ΝΙΚΗΦΟΡΟΥ ΦΩΚΑ-3,,63100
Κωδ.Πρ.: 230303,48,ΣΕΡΡΩΝ,ΤΣΑΜΑΔΟΥ & ΚΑΠΠΑΔΟΚΙΑΣ-18,,62125
Κωδ.Πρ.: 231548,48,ΗΜΑΘΙΑΣ,ΔΑΒΑΚΗ-28,,59034
Κωδ.Πρ.: 124382,48,ΛΑΣΙΘΙΟΥ,ΔΗΜΟΚΡΑΤΙΑΣ-37,,72200
Κωδ.Πρ.: 230300,48,ΣΕΡΡΩΝ,ΚΑΤΩ ΚΑΜΗΛΑ,,62100
Κωδ.Πρ.: 118496,48,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΝΔΡΟΥΤΣΟΥ & ΣΑΛΑΜΙΝΟΣ 1,,19600
Κωδ.Πρ.: 232538,48,ΤΡΙΚΑΛΩΝ,ΒΑΣΙΛΙΚΗ,,42200
Κωδ.Πρ.: 120307,48,ΝΗΣΩΝ,ΛΕΩΦ. ΣΑΛΑΜΙΝΟΣ-29,,18900
Κωδ.Πρ.: 231525,48,ΚΑΣΤΟΡΙΑΣ,ΚΟΡΗΣΟΣ,,52052
Κωδ.Πρ.: 230283,48,ΚΑΒΑΛΑΣ,7ΗΣ ΜΕΡΑΡΧΙΑΣ-4,,60100
Κωδ.Πρ.: 127109,48,ΚΕΡΚΥΡΑΣ,ΚΟΝΤΟΜΑΡΗ-18,,49100
Κωδ.Πρ.: 122542,48,ΦΘΙΩΤΙΔΑΣ,ΛΑΜΙΑΣ-14,,35300
Κωδ.Πρ.: 121713,48,ΑΧΑΪΑΣ,ΛΑΚΚΟΠΕΤΡΑ,,25200
Κωδ.Πρ.: 230276,48,ΣΕΡΡΩΝ,ΔΥΤ. ΘΡΑΚΗΣ-2,,62124
Κωδ.Πρ.: 124357,48,ΧΑΝΙΩΝ,ΚΥΔΩΝΙΑΣ-87,,73135
Κωδ.Πρ.: 124356,48,ΛΑΣΙΘΙΟΥ,ΠΛ. ΕΛ. ΒΕΝΙΖΕΛΟΥ & ΚΟΥΝΤΟΥΡΙΩΤΟΥ-1,,72200
Κωδ.Πρ.: 127107,48,ΚΕΡΚΥΡΑΣ,ΙΩΑΝ. ΘΕΟΤΟΚΗ 63 & 8η ΠΑΡΟΔΟΣ ΙΩΑΝ. ΘΕΟΤΟΚΗ,,49100
Κωδ.Πρ.: 231497,48,ΚΟΖΑΝΗΣ,ΜΕΓ. ΑΛΕΞΑΝΔΡΟΥ-2,,50300
Κωδ.Πρ.: 232492,48,ΛΑΡΙΣΑΣ,ΒΕΡΔΙΚΟΥΣΣΑ,,40200
Κωδ.Πρ.: 231488,48,ΠΕΛΛΑΣ,Ν. ΙΩΝΙΑΣ-27,,58500
Κωδ.Πρ.: 121688,48,ΗΛΕΙΑΣ,Ε.Ο. ΠΥΡΓΟΥ ΚΥΠΑΡΙΣΣΙΑΣ,,27054
Κωδ.Πρ.: 231479,48,ΗΜΑΘΙΑΣ,ΑΡΙΣΤΟΤΕΛΟΥΣ-165,,59033
Κωδ.Πρ.: 229517,48,ΧΑΛΚΙΔΙΚΗΣ,ΔΗΜΟΤ. ΑΓΟΡΑΣ-2,,63075
Κωδ.Πρ.: 229501,48,ΧΑΛΚΙΔΙΚΗΣ,ΤΖΑΒΟΥΡΑ-24,,63200
Κωδ.Πρ.: 101121,48,ΗΡΑΚΛΕΙΟΥ,ΜΕΝΕΛΑΟΥ ΠΑΡΛΑΜΑ-40-42,,71304
Κωδ.Πρ.: 127094,48,ΚΕΡΚΥΡΑΣ,ΜΗΤΡΟΠΟΛΙΤΟΥ ΑΘΑΝΑΣΙΟΥ-85,,49100
Κωδ.Πρ.: 101121,48,ΗΡΑΚΛΕΙΟΥ,ΜΕΝΕΛΑΟΥ ΠΑΡΛΑΜΑ-40-42,,71304
Κωδ.Πρ.: 233137,48,ΞΑΝΘΗΣ,ΟΡΦΑΝΟ,,67200
Κωδ.Πρ.: 229392,48,ΚΙΛΚΙΣ,6ΗΣ ΜΕΡΑΡΧΙΑΣ-1,,61002
Κωδ.Πρ.: 122494,48,ΦΘΙΩΤΙΔΑΣ,Κ. ΠΕΤΡΙΔΟΥ-13,,35300
Κωδ.Πρ.: 229459,48,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΑΡΑΟΛΗ & ΔΗΜΗΤΡΙΟΥ-27,,57001
Κωδ.Πρ.: 124301,48,ΗΡΑΚΛΕΙΟΥ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-192,,71414
Κωδ.Πρ.: 122491,48,ΕΥΒΟΙΑΣ,ΑΜΑΡΥΝΘΙΑΣ ΑΡΤΕΜΙΔΟΣ,,34008
Κωδ.Πρ.: 120424,48,ΚΟΡΙΝΘΙΑΣ,ΚΑΛΟΓΕΡΟΠΟΥΛΟΥ-12,,20200
Κωδ.Πρ.: 229446,48,ΧΑΛΚΙΔΙΚΗΣ,ΝΕΑ ΣΚΙΩΝΗ,,63085
Κωδ.Πρ.: 229449,48,ΧΑΛΚΙΔΙΚΗΣ,ΗΡΩΩΝ-34,,63075
Κωδ.Πρ.: 229448,48,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΑΡΔΙΑ,,57500
Κωδ.Πρ.: 229428,48,ΘΕΣΣΑΛΟΝΙΚΗΣ,25ΗΣ ΜΑΡΤΙΟΥ-16,,54646
Κωδ.Πρ.: 121599,48,ΗΛΕΙΑΣ,ΚΑΡΑΤΟΥΛΑ,,27064
Κωδ.Πρ.: 122438,48,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΕΛΗΓΙΩΡΓΗ-5,,30002
Κωδ.Πρ.: 232735,48,ΚΑΡΔΙΤΣΑΣ,ΚΑΡΑΪΣΚΑΚΗ-26,,43131
Κωδ.Πρ.: 231114,48,ΠΕΛΛΑΣ,ΔΗΜΟΚΡΑΤΙΑΣ-36,,58500
Κωδ.Πρ.: 122411,48,ΦΘΙΩΤΙΔΑΣ,Π. ΜΠΑΚΟΓΙΑΝΝΗ-8,,35011
Κωδ.Πρ.: 121519,48,ΑΧΑΪΑΣ,ΡΙΟΛΟΣ,,25200
Κωδ.Πρ.: 122403,48,ΦΘΙΩΤΙΔΑΣ,ΠΛ. ΑΓ. ΚΩΝ/ΝΟΥ-9,,35001
Κωδ.Πρ.: 229326,48,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΕΛΕΥΘΕΡΙΑΣ-37,,55337
Κωδ.Πρ.: 230215,48,ΣΕΡΡΩΝ,ΑΡΧΕΛΑΟΥ-8,,62122
Κωδ.Πρ.: 127051,48,ΚΕΡΚΥΡΑΣ,ΕΛΕΥΘ. ΒΕΝΙΖΕΛΟΥ-46,,49100
Κωδ.Πρ.: 230015,48,ΣΕΡΡΩΝ,8ης ΜΑΪΟΥ-19,,62125
Κωδ.Πρ.: 230420,48,ΣΕΡΡΩΝ,ΖΛΑΤΚΟΥ 4 & ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ,,62100
Κωδ.Πρ.: 230127,48,ΣΕΡΡΩΝ,Λ. ΠΑΠΑΠΑΥΛΟΥ-14,,62100
Κωδ.Πρ.: 229076,48,ΚΙΛΚΙΣ,ΠΛ.ΕΛΕΥΘΕΡΙΑΣ,,61400
Κωδ.Πρ.: 124228,48,ΧΑΝΙΩΝ,ΣΤΡ/ΓΟΥ ΤΖΑΝΑΚΑΚΗ-22,,73133
Κωδ.Πρ.: 122363,48,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΚΑΡΑΟΥΛΙΑ-1,,30020
Κωδ.Πρ.: 123141,48,ΘΕΣΠΡΩΤΙΑΣ,ΣΥΒΟΤΑ,,46100
Κωδ.Πρ.: 124221,48,ΧΑΝΙΩΝ,ΑΠΟΚΟΡΩΝΟΥ-145,,73100
Κωδ.Πρ.: 123125,48,ΠΡΕΒΕΖΑΣ,ΑΧΕΡΟΝΤΟΣ-2,,48062
Κωδ.Πρ.: 124186,48,ΛΑΣΙΘΙΟΥ,ΠΛ. ΠΛΑΣΤΗΡΑ-6,,72200
Κωδ.Πρ.: 124172,48,ΗΡΑΚΛΕΙΟΥ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-254,,71414
Κωδ.Πρ.: 230180,48,ΣΕΡΡΩΝ,ΝΕΑ ΜΠΑΦΡΑ,,62047
Κωδ.Πρ.: 232275,48,ΛΑΡΙΣΑΣ,ΒΛΑΧΟΓΙΑΝΝΙ,,40100
Κωδ.Πρ.: 121235,48,ΑΧΑΪΑΣ,ΚΑΜΑΡΕΣ,,25009
Κωδ.Πρ.: 230149,48,ΚΑΒΑΛΑΣ,ΕΛΑΙΟΧΩΡΙ,,65500
Κωδ.Πρ.: 230147,48,ΣΕΡΡΩΝ,ΔΗΜΟΚΡΑΤΙΑΣ-7,,62200
Κωδ.Πρ.: 230145,48,ΚΑΒΑΛΑΣ,ΑΓΙΑΣΜΑ,,64200
Κωδ.Πρ.: 122267,48,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΣΤΡΑΤΟΣ,,30100
Κωδ.Πρ.: 121338,48,ΗΛΕΙΑΣ,ΛΕΩΦ. ΒΑΣ. ΠΑΥΛΟΥ-136,,27058
Κωδ.Πρ.: 231153,48,ΦΛΩΡΙΝΑΣ,ΜΕΛΙΤΗ,,53071
Κωδ.Πρ.: 124135,48,ΧΑΝΙΩΝ,ΑΠΟΚΟΡΩΝΟΥ-56,,73135
Κωδ.Πρ.: 232220,48,ΛΑΡΙΣΑΣ,ΚΑΛΛΙΘΕΑ,,40200
Κωδ.Πρ.: 122125,48,ΦΘΙΩΤΙΔΑΣ,ΠΙΤΣΙΚΑ Ν.-6,,35003
Κωδ.Πρ.: 120441,48,ΝΗΣΩΝ,ΛΕΩΦ. ΣΑΛΑΜΙΝΟΣ-310,,18900
Κωδ.Πρ.: 121155,48,ΜΕΣΣΗΝΙΑΣ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-38,,20300
Κωδ.Πρ.: 122101,48,ΕΥΒΟΙΑΣ,ΑΥΛΙΔΟΣ-8,,34100
Κωδ.Πρ.: 101490,96,ΚΩ,ΙΠΠΟΚΡΑΤΟΥΣ-1Α,,85300
Κωδ.Πρ.: 101529,96,ΡΟΔΟΥ,Λ. ΗΡΑΚΛΕΙΔΩΝ  & Γ. ΠΑΠΑΝΔΡΕΟΥ-1,,85101
Κωδ.Πρ.: 101452,96,ΧΑΝΙΩΝ,ΠΛ. ΕΥΑΓΓΕΛΙΣΤΡΙΑΣ & ΠΡΟΦΗΤΗ ΗΛΙΑ-4,,73200
Κωδ.Πρ.: 101484,96,ΚΩ,ΕΛΕΥΘΕΡΙΑΣ ΚΑΙ ΚΟΛΟΚΟΤΡΩΝΗ,,85300
Κωδ.Πρ.: 101430,96,ΡΕΘΥΜΝΟΥ,ΠΕΡΑΜΑ,,74052
Κωδ.Πρ.: 101473,96,ΧΑΝΙΩΝ,ΚΙΣΣΑΜΟΥ 186 & 5η ΠΑΡΟΔΟΣ ΚΙΣΣΑΜΟΥ,,73100
Κωδ.Πρ.: 101504,96,ΘΗΡΑΣ,ΕΠΑΡΧΙΑΚΗ ΟΔΟΣ ΦΗΡΩΝ - ΟΡΜΟΥ ΠΕΡΙΣΣΗΣ,,84700
Κωδ.Πρ.: 101490,96,ΚΩ,ΙΠΠΟΚΡΑΤΟΥΣ-1Α,,85300
Κωδ.Πρ.: 101473,96,ΧΑΝΙΩΝ,ΚΙΣΣΑΜΟΥ 186 & 5η ΠΑΡΟΔΟΣ ΚΙΣΣΑΜΟΥ,,73100
Κωδ.Πρ.: 101250,96,ΣΥΡΟΥ,ΤΙΜΟΛΕΩΝ ΑΜΠΕΛΑ-11,,84100
Κωδ.Πρ.: 101452,96,ΧΑΝΙΩΝ,ΠΛ. ΕΥΑΓΓΕΛΙΣΤΡΙΑΣ & ΠΡΟΦΗΤΗ ΗΛΙΑ-4,,73200
Κωδ.Πρ.: 101413,96,ΝΑΞΟΥ,ΠΑΠΑΒΑΣΙΛΕΙΟΥ,,84300
Κωδ.Πρ.: 101394,96,ΜΕΣΣΗΝΙΑΣ,ΕΠ. ΟΔΟΣ ΑΓ. ΚΩΝ/ΝΟΥ & ΝΙΚΗΣ,,24009
Κωδ.Πρ.: 101433,96,ΡΟΔΟΥ,28ΗΣ ΟΚΤΩΒΡΙΟΥ-10,,57500
Κωδ.Πρ.: 101194,96,ΡΟΔΟΥ,3ο ΧΛΜ ΛΕΩΦ. ΚΑΛΛΙΘΕΑΣ ΡΟΔΟΥ,,85100
Κωδ.Πρ.: 101477,96,ΗΡΑΚΛΕΙΟΥ,ΠΕΖΑ,,70010
Κωδ.Πρ.: 115600,96,ΝΑΞΟΥ,ΑΡΤΑΚΗΣ-49,,17124
Κωδ.Πρ.: 101408,96,ΑΡΚΑΔΙΑΣ,ΑΣΤΡΟΣ,,22001
Κωδ.Πρ.: 101316,96,ΠΑΡΟΥ,ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,,84400
Κωδ.Πρ.: 101365,96,ΜΑΓΝΗΣΙΑΣ,ΣΤΕΦΑΝΟΒΙΚΕΙΟ,,37500
Κωδ.Πρ.: 101349,96,ΚΕΡΚΥΡΑΣ,Ε.Ο. ΚΕΡΚΥΡΑΣ-ΠΕΛΕΚΑ 5ο ΧΛΜ,,49100
Κωδ.Πρ.: 101214,96,ΘΗΡΑΣ,ΛΕΩΦ. ΓΑΛΑΤΣΙΟΥ-77-79,,11146
Κωδ.Πρ.: 101326,96,ΣΥΡΟΥ,ΑΚΤΗ ΠΑΠΑΓΟΥ-38-40,,84100
Κωδ.Πρ.: 101332,96,ΑΝΔΡΟΥ,ΕΠΑΡΧΙΑΚΗ ΟΔΟΣ ΧΩΡΑΣ - ΓΑΥΡΙΟΥ,,84500
Κωδ.Πρ.: 101295,96,ΡΟΔΟΥ,ΓΕΩΡΓΙΟΥ ΠΑΠΑΝΔΡΕΟΥ,,85102
Κωδ.Πρ.: 101341,96,ΛΕΣΒΟΥ,ΚΑΒΕΤΣΟΥ 29 & ΚΑΡΑΠΑΝΑΓΙΩΤΗ 14,,81100
Κωδ.Πρ.: 101278,96,ΧΑΝΙΩΝ,5ο ΧΛΜ Ε.Ο. ΧΑΝΙΩΝ-ΟΜΑΛΟΥ,,73100
Κωδ.Πρ.: 101296,96,ΗΡΑΚΛΕΙΟΥ,ΚΑΣΤΕΛΛΙΟΝ,,70006
Κωδ.Πρ.: 101082,96,ΣΑΜΟΥ,ΛΥΚΟΥΡΓΟΥ ΛΟΓΟΘΕΤΗ,,83103
Κωδ.Πρ.: 101300,96,ΧΑΝΙΩΝ,ΑΓΙΑ ΜΑΡΙΝΑ,,73014
Κωδ.Πρ.: 101315,96,ΛΑΚΩΝΙΑΣ,5ΗΣ ΜΑΙΟΥ ΚΑΙ ΒΑΣΙΛΕΙΟΥ ΘΕΟΔΩΣΑΚΟΥ,,23051
